,Temperature,Humidity,Light,CO2,HumidityRatio
5300,21.7,20.53333333,492.3333333,785.5,0.003290272
5301,19.39,26.79,0,462,0.003725317
5302,21.39,21.2675,454,847.75,0.003344147
5303,21.29,25.2,0,458,0.003942048
5304,21.79,20.295,504,801,0.003269913
5305,475.0333333,25.35666667,0,442,0.003669352
5306,952.5,27.39,0,449.5,0.003835579
5307,20.92666667,20,0,609.6666667,0.003055233
5308,22.35666667,26.32333333,441,1059,0.00439819
5309,19.7,19.39,0,449.5,0.002744454
5310,20,18.65,0,442,0.002689047
5311,19.2,4791.1,0,430,0.004277545
5312,20.6,20.63333333,0,437.6666667,0.003089379
5313,19.39,30.5,26.5,433.75,0.004244736
5314,20.5,33.29,0,1165,0.004968673
5315,19.92666667,18.79,0,439.6666667,0.002696985
5316,20.6,19.29,0,509.5,0.002887311
5317,21.1,19.39,19.75,433.5,0.002993478
5318,21.89,37.16333333,444,1718.333333,0.006051201
5319,21.79,9670.7,441,910,0.003497558
5320,20,18.79,0,440,0.002709321
5321,21.1,25.39,0,451.6666667,0.003925619
5322,20.5,21.29,0,442.5,0.003168499
5323,19.7,19.39,0,444,0.002744454
5324,20.2,33.045,0,451,0.004840551
5325,20.84,23.05,0,455,0.003504952
5326,501.55,20,61.5,733,0.003174952
5327,21.245,5278.925,469,1123.25,0.005146156
5328,21.39,25.7,0,490.6666667,0.004045656
5329,320.89,20,0,469.6666667,0.003048317
5330,19.29,1282.5,0,428,0.00380077
5331,22.2,27,454,1129.75,0.00446894
5332,22.2,24.365,433,900.5,0.004029979
5333,20.13333333,19.06666667,0,444.3333333,0.002772282
5334,20.5,33.29,0,598,0.004968673
5335,934,8639,0,625,0.003069109
5336,20.025,29.65,295.5,425.5,0.004292697
5337,21.7,18.39,306.75,454,0.002945197
5338,21.7,20.2225,500.25,789.75,0.003240205
5339,22.29,25.15,433,967.5,0.004183701
5340,19.39,26.7,0,478,0.003712727
5341,22.29,9048.7,100,442.75,0.002938539
5342,20.96333333,19.79,433,639.3333333,0.003029855
5343,20.46333333,21.56666667,0,438.6666667,0.003202594
5344,19.39,26.7,0,466,0.003712727
5345,19.39,27.39,0,449,0.003809261
5346,700.29,33.045,0,454,0.004867773
5347,20.55,20.89,0,449.5,0.003118323
5348,20.39,22,0,433,0.003252444
5349,20.7,28.16666667,260.3333333,422,0.004251287
5350,20.6,1117.89,0,441.5,0.003128002
5351,20.1,33.2,0,441,0.004833202
5352,19.5,5429.6,0,454.5,0.00386517
5353,19.39,26.7,0,470.3333333,0.003712727
5354,22.1,38.79,433,1997.5,0.006401059
5355,427.5,31.245,440,967.75,0.004661161
5356,20.79,20.15,0,463.5,0.003052356
5357,19.29,27.35666667,0,423.3333333,0.003780839
5358,20.89,19.65,422.5,591.5,0.002994714
5359,20.79,20.1,0,462,0.003044744
5360,19.35666667,26.73,0,472.3333333,0.003709173
5361,19.29,27.6,0,426,0.003814675
5362,20.5,33.29,0,1365,0.004968673
5363,19.5,26.79,0,459,0.003751051
5364,19.6,30.2,0,441,0.004258324
5365,21.2,19.35666667,0,479,0.0030068
5366,22.365,17.7675,333.5,453.5,0.002963354
5367,19.2,31.7,0,426,0.004360649
5368,22.945,17.6,321.5,458.25,0.003040966
5369,20.73,28,97.66666667,422,0.004233831
5370,19.945,18.7,0,435.5,0.002687076
5371,19.6,30.2,0,438,0.004258324
5372,261.7,22.7,0,457.5,0.003421646
5373,19.675,30.2,88.5,428.75,0.004278346
5374,20.1,26.26,53.66666667,426.5,0.003816689
5375,21,24.39,0,447,0.003746836
5376,332.7,20.7,0,460,0.003118668
5377,19.6,29.39,0,438,0.00414335
5378,21.7,21.525,438,883.25,0.003450059
5379,20.1,23.34,0,436.5,0.003389976
5380,20.39,18.7,0,428,0.002762411
5381,20.2,32.9,0,450.5,0.004819147
5382,19.39,26.2,0,471,0.003642793
5383,21.5,25.89,0,491.6666667,0.0041035
5384,19.7,19.39,0,445,0.002744454
5385,22.1,39.09,433,2013,0.006451078
5386,20.89,19.79,6,439.5,0.003016154
5387,21.4725,33.5675,464,1458.75,0.005321747
5388,22.1,38.79,433,2007,0.006401059
5389,20.15,3281.7,0,441.5,0.003453281
5390,19.79,8904.29,0,435.5,0.002745599
5391,20.29,18.7,0,432,0.002745321
5392,20.2,33,0,447,0.004833908
5393,21.5,34.4225,464.5,1391.5,0.005467768
5394,19.6,26.7,26.5,428,0.003761825
5395,20.89,24.34,0,445,0.003713751
5396,19.6,26.84,26.5,416.5,0.00378167
5397,607.79,20.55,487.75,837,0.003311217
5398,20.2,18.6,0,425.5,0.002715358
5399,19.29,31.55,0,434,0.004364447
5400,19.39,26,0,463,0.003614824
5401,21.2,4127.39,0,467,0.003949949
5402,20.39,26.2,73.25,421.5,0.003877236
5403,19.5,30.06666667,0,437,0.004212947
5404,20.53333333,8613.2,0,455.6666667,0.003161565
5405,21.39,5921.7,0,486,0.004045656
5406,725.29,26.1,0,470,0.003606154
5407,21.66666667,34.83,489,1355.333333,0.005590301
5408,21.2225,21.025,449.5,793.25,0.003271853
5409,21.13333333,25.2,0,443,0.003904093
5410,20.2,26.175,56.5,419,0.003828015
5411,22.2,26.6,448,1068,0.004402265
5412,21.79,21.79,450.6666667,935,0.003512146
5413,20.89,32.33333333,439,1212,0.004943051
5414,21.945,18.1,321.25,458,0.002942445
5415,20.5,1068.2,0,435.5,0.002856025
5416,20.245,19.245,0,464,0.002817811
5417,21,36.145,0,1267.5,0.005568828
5418,19.34,26.79,0,472,0.003713671
5419,369,18.6,0,432,0.002681807
5420,,5640.6,0,436,0.004371412
5421,21.29,25.2,0,456,0.003942048
5422,21,23.5,411,541,0.003609319
5423,20.39,20.2,0,436,0.002985058
5424,21.29,33.2,489,1414,0.005203962
5425,22.2,24.56666667,433,920.3333333,0.004063552
5426,19.1,31,17.33333333,434.3333333,0.004237014
5427,20.89,23.34,0,451,0.003560299
5428,20,18.66666667,0,433.3333333,0.002691461
5429,19.5,27.1,0,459,0.003794721
5430,21.2,36.29,0,1372,0.005661107
5431,20,18.7,0,440,0.002696288
5432,20.2225,19.05,407.5,463.5,0.002785236
5433,626.5,34,0,755,0.005075509
5434,19.39,7259.2,7,426.5,0.003782676
5435,19.39,26.7,0,464,0.003712727
5436,20.15,19,0,443,0.002765408
5437,19.5,27,0,462,0.003780633
5438,19.5,27.79,0,456.5,0.003891944
5439,20.39,6159,0,540.5,0.004891455
5440,20.89,23.1,0,452.5,0.003523482
5441,22,4733.5675,438,1938.25,0.006324888
5442,19.39,26.7,0,472,0.003712727
5443,19.89,26.1,0,443,0.003743971
5444,19.7,30.15,90.5,422,0.004277895
5445,21.76,19.03333333,553.3333333,642.3333333,0.00305999
5446,21.39,18.445,291,460.5,0.002898263
5447,21.9725,37.9,444,1819,0.006203807
5448,20.39,33,0,532,0.004891455
5449,19.39,27.55,0,444.5,0.00383165
5450,689.1,31,26.5,434.25,0.004237014
5451,21.745,21.575,438,890,0.003467696
5452,20.2,20.96333333,0,445.6666667,0.003062073
5453,467.84,24.245,0,444,0.003687739
5454,19.39,26.7,0,468,0.003712727
5455,19.6,29.89,0,443,0.004214317
5456,20.2,18.89,0,443.5,0.002757882
5457,20.39,22,0,433.3333333,0.003252444
5458,21.7,21.6,447,879.25,0.003462147
5459,19.29,26.89,0,465.3333333,0.003715958
5460,946.2,36.2,0,1320.5,0.00564694
5461,21.1,32.7675,465.25,1371.2,0.005075583
5462,19.39,27.1,0,457,0.003768685
5463,755,24.7,0,443.5,0.003794749
5464,22.82333333,17.06666667,139.3333333,446,0.002926624
5465,20.2,21.2,0,446,0.003096814
5466,20.29,19.2,0,457,0.002819058
5467,22.1,38.8225,447,1993.5,0.006406478
5468,335,24.29,0,439,0.003731382
5469,21,35.65,433,719,0.005491891
5470,20.39,19.34,0,498,0.002857387
5471,20.34,33.09,0,453,0.004889656
5472,20.2,18.89,0,441,0.002757882
5473,633.2,20.66333333,512,832,0.003414361
5474,19.7,27.96333333,393.6666667,534.3333333,0.003965658
5475,22.39,27.5,0,632,0.004605641
5476,20.7,22.5,0,451.6666667,0.003391335
5477,600.65,19.445,0,450.5,0.002743703
5478,20.96333333,18.79,229,459,0.002876047
5479,21.39,18.89,38.33333333,440.3333333,0.002968519
5480,20,18.7,0,436.5,0.002696288
5481,21.29,25.2,0,450,0.003942048
5482,19.89,19,0,434,0.00272104
5483,19.2675,31.15,40,437.25,0.004302654
5484,21.2,32.9,13,1138.4,0.00512792
5485,22.1,39.03,433,2028,0.006441074
5486,22.5,27.33,460,1060.666667,0.004607896
5487,20,24.7,0,442,0.003566367
5488,20.89,24.89,0,445.5,0.003798181
5489,19.1,30.89,14,429.25,0.004221877
5490,902.6,24.39,473,812,0.00388815
5491,762.29,30.7675,201.5,431,0.00425546
5492,20,2971.89,0,440,0.003593959
5493,19.89,19,0,438,0.00272104
5494,21.2,25.1,0,443,0.00390455
5495,19.65,28.65,0,438.5,0.004050994
5496,264.15,19.39,0,482,0.003002728
5497,19.39,26.745,0,472.5,0.003719022
5498,21.1,20.195,0,539.5,0.003118379
5499,21,6519.89,0,440,0.003824119
5500,19.5,26.79,0,474.3333333,0.003751051
5501,768.2,31.6,0,437.5,0.004346797
5502,874.5,26.1,0,501,0.004137006
5503,21.29,22.1,0,640,0.00345442
5504,19.79,27.5,0,441,0.003921519
5505,19.29,2761.6,24,428.75,0.004232135
5506,20.55,28.7,262,434.25,0.004292194
5507,21.1,24.89,0,435.5,0.003847834
5508,799.84,19.695,433,589.5,0.002992341
5509,22.1,26.315,454,1037,0.004328132
5510,742.7,20.6,14,435,0.003103527
5511,19.2,31.13333333,9.333333333,430,0.004282162
5512,857.39,32.9,0,506.5,0.004876516
5513,20.56666667,19.2,409,515.3333333,0.002867849
5514,19.5,31.2,0,438.5,0.004372866
5515,20.66666667,35.26,0,1039.666667,0.005320051
5516,20.2,33.09,0,451.6666667,0.004847194
5517,19.2,27.7,0,440.3333333,0.003807042
5518,332.315,18.525,269,461.75,0.002897477
5519,20.1,33.09,0,447.3333333,0.004817065
5520,22.6,17.16666667,139,439.3333333,0.002904052
5521,21.89,36.59,449.5,1625,0.005956953
5522,20.29,9286.5,0,442,0.002715832
5523,20.7,35.345,0,1060,0.005344045
5524,22.32333333,26.39,441,1065.333333,0.004400411
5525,19.79,19.1,0,440.5,0.002718438
5526,20.29,21.29,0,446.5,0.003127468
5527,20.1,33,0,453,0.004803862
5528,19.5,30.1,0,431,0.00421765
5529,20.39,29.2,273.3333333,429,0.00432428
5530,909.2,30.7,25.25,429,0.004222155
5531,20.5,34.09,0,756,0.005089054
5532,19.245,31.15,0,431,0.004296585
5533,20.79,18.84,220.75,458.4,0.002853004
5534,21.7225,21.97,444,951.25,0.003526663
5535,19.945,18.7,0,433.5,0.002687076
5536,22.1,38.6225,436.5,1989.25,0.006373136
5537,19.39,4735.1,0,437.5,0.00432882
5538,22.1,24.2675,433,884.25,0.003989211
5539,20.39,33.09,0,448,0.0049049
5540,20.1,18.79,0,439,0.002726223
5541,21.6,18.39,300.5,458.5,0.002927154
5542,376.7,17.1,115,443.75,0.002910414
5543,21.13333333,33.09666667,458,1371,0.005137583
5544,20.5,21.29,0,449,0.003168499
5545,21.2,21.55,0,614,0.003349339
5546,20.865,19.7225,433,596.75,0.003001175
5547,20.29,32.9,0,471,0.004846247
5548,20.2,23.2,0,435,0.003390559
5549,20.5,6702,0,793,0.005075509
5550,19.89,26.29,0,438,0.003771391
5551,21,20.815,437.25,752.25,0.003194817
5552,19.66666667,19.35666667,0,449.3333333,0.002734025
5553,19.7,19.2,0,446,0.002717444
5554,,29.84,0,433.5,0.004207219
5555,20.5,33.09,0,562,0.004938586
5556,19.7,19.39,0,439.5,0.002744454
5557,321.4266667,33.03,0,549,0.004907122
5558,20.29,32.9,0,454,0.004846247
5559,21.2,25.29,0,458,0.003934293
5560,21.7675,6341.3175,496.5,806,0.003269036
5561,19.2,31.1,0,430.5,0.004277545
5562,20.7,22.5,0,453.5,0.003391335
5563,19.89,18.79,0,438.5,0.002690836
5564,21.2,36.2,0,1356,0.00564694
5565,19.6,29.1,0,438,0.004102197
5566,19.42666667,9010.23,4.666666667,427.6666667,0.003795577
5567,21,25,0,439.5,0.003841124
5568,21.9725,37.6725,440.25,1828,0.006166199
5569,20.15,33,0,443.5,0.004818864
5570,544.29,19.625,483.75,662.5,0.00306565
5571,21.5,20.65,0,750,0.003268609
5572,20.05,18.89,0,438.5,0.002732288
5573,20.89,24.2,0,441.5,0.003692263
5574,1016.666667,29.1,0,439.6666667,0.004119333
5575,969.39,26.29,0,464,0.00365538
5576,911.29,30.56,24,429.5,0.004226566
5577,20.85666667,35.09666667,433,665.3333333,0.005358055
5578,19.245,30.745,116.75,424.25,0.004240342
5579,21.39,19.5,495,665.25,0.003064852
5580,20.89,24.89,0,443,0.003798181
5581,22.2675,9848.4975,433,998.75,0.004236057
5582,21.7225,20.7,479,848.25,0.003321712
5583,399.39,26.4175,444,1073.25,0.004423057
5584,20.7,22.5,0,459,0.003391335
5585,22.55,17.2225,157,440.5,0.002904667
5586,19.39,27.6,0,434,0.003838647
5587,21.7,20.15,509,771.6666667,0.003228528
5588,20.39,33,0,526.5,0.004891455
5589,913.2,19.2,141.6,461.75,0.002803345
5590,19.5,27,0,463,0.003780633
5591,20,18.7,0,441,0.002696288
5592,20.5,34.86333333,0,921.3333333,0.005205465
5593,20.89,19.625,419,597.5,0.002990886
5594,270.9633333,21.29,469,893.6666667,0.003467818
5595,21.79,18.2,64.5,442.5,0.002930778
5596,19.5,27.2,0,454.5,0.00380881
5597,19.2,30.7,25.25,429,0.004222155
5598,21.79,27.1,0,542,0.004374038
5599,20.39,22,0,433,0.003252444
5600,19.39,27.5,0,436.5,0.003824654
5601,20.5,33.4,0,629,0.004985223
5602,20.16666667,21.23,0,446.3333333,0.003094799
5603,22.29,8632.89,352.3333333,452,0.002970233
5604,20.29,32.9,0,474,0.004846247
5605,19.5,30.5,0,439,0.004274083
5606,20.245,23.05,0,436,0.003377956
5607,20,26.39,37,421.5,0.003811877
5608,19.55,29.65,0,442,0.004167194
5609,19.5,30.13333333,0,433,0.004222352
5610,19.5,27.2,0,457.6666667,0.00380881
5611,944.7225,20.5,490.25,816,0.003289448
5612,20.175,26.2675,60.75,420.25,0.003835654
5613,20.23,32.82666667,0,455,0.00481732
5614,21.79,18.99333333,571,631,0.003059158
5615,21.2,21.2,0,600,0.003294654
5616,20.1,21.1,0,443,0.003063029
5617,20.05,18.89,0,444,0.002732288
5618,21.89,18.2,328.5,461.25,0.002948816
5619,20.445,33.045,0,552.5,0.004914971
5620,20.65,33.975,419,524.5,0.005119268
5621,20.29,18.7,0,433.5,0.002745321
5622,20.2,19,0,445.5,0.002774013
5623,20.85666667,24.35666667,0,447,0.00370865
5624,20.245,32.845,0,455.5,0.004824538
5625,21.26,25.66666667,0,467.3333333,0.00400809
5626,19.5,27.79,0,451,0.003891944
5627,20.1,24.245,0,439.5,0.003522166
5628,20.2,4245.06,0,443.3333333,0.004842766
5629,20.29,21.29,0,443.5,0.003127468
5630,22,18.1,334.75,460,0.002952382
5631,19,31.35666667,0,435.3333333,0.004259253
5632,20,18.745,0,435,0.002702804
5633,19.29,26.1,0,468.5,0.003606154
5634,20.7,22.65,0,451,0.003414068
5635,20.6,26.1,59.5,419.5,0.003913039
5636,20.29,2427.9,0,459,0.004846247
5637,19.625,26.79,22,416.75,0.003780485
5638,20.65,27.65,202,427,0.004159859
5639,22.6,17.6,356,455.5,0.002977709
5640,19.65,19.34,0,443,0.002728822
5641,20.63333333,20.63333333,0,460,0.003095765
5642,21.5,19.4725,507.5,655.5,0.003081303
5643,20.5,21.1,0,447,0.003140079
5644,19.945,25.89,0,442.5,0.003726425
5645,19.2,31.05,0,436.5,0.004270621
5646,22.89,26.2,582.5,1015.5,0.004522532
5647,787.79,19.29,0,441,0.002745599
5648,19.7,19.34,0,442,0.002737346
5649,521.65,19.445,48,456,0.002743703
5650,20.7,35.7,0,1134,0.005398186
5651,22,23.89,433,852.5,0.003902744
5652,,25.39,0,465,0.003949949
5653,21,23.89,0,451,0.003669572
5654,19.7,28.7,0,437.5,0.004070813
5655,20.2,23.46333333,0,439.3333333,0.003429256
5656,20.7,22.89,0,454.5,0.003450445
5657,20.7,1058.7,0,1136.5,0.005398186
5658,19.29,27.7,0,439,0.003828582
5659,19.79,19.29,0,442,0.002745599
5660,20.29,20.7,0,439,0.003040374
5661,19.34,26.79,0,461.5,0.003713671
5662,20.29,9674.9,0,457.3333333,0.004846247
5663,19.39,27.6,0,443,0.003838647
5664,20.2,33.09,0,456,0.004847194
5665,20.29,32.9,0,457,0.004846247
5666,19.945,18.7,0,438,0.002687076
5667,364.4175,,444,1078.75,0.004469785
5668,21.39,25.7,0,479,0.004045656
5669,19.66666667,30.16666667,63.66666667,427,0.004271365
5670,20,18.7,0,436,0.002696288
5671,22.2675,25.89,459,795.5,0.004301716
5672,21.5,25.79,0,489,0.004087546
5673,21.39,33.95,482.75,1355.5,0.00535554
5674,22.2,24.7,433,925.5,0.004085752
5675,21.15,19.395,0,491,0.003003506
5676,20.5,34.09,0,788.5,0.005089054
5677,19.6,30.1,99.75,422.5,0.004244128
5678,341.5,26.6,0,472,0.003724289
5679,22.89,17.65,342.75,455.25,0.003039455
5680,19.6,19.5,14,450,0.002742927
5681,21,25,0,440.5,0.003841124
5682,21.745,37.145,0,1627,0.005994341
5683,19.7,,0,442,0.002744454
5684,19.29,26.79,0,467,0.003702057
5685,20.7,28.1,252,429,0.004241156
5686,22.76,17.6,343,452.3333333,0.0030069
5687,20,18.79,0,438,0.002709321
5688,21.39,1722.89,81.25,688.75,0.003126457
5689,20.2,18.6,0,432.6666667,0.002715358
5690,21.39,33.2225,479,1439.25,0.005239812
5691,998.9266667,18.79,0,439.6666667,0.002696985
5692,22.6,6703.426667,0,658,0.004652699
5693,21.79,20.2675,489,805,0.003265458
5694,20.5,19.39,0,436,0.002884419
5695,21.6,26.6,0,518,0.004242862
5696,20.29,33,0,482,0.004861092
5697,22.1,25.8225,484,998,0.004246575
5698,21.39,25.7,0,485,0.004045656
5699,19.39,26,0,466,0.003614824
5700,980.2,33.09,0,456,0.004847194
5701,21,19.7,0,476,0.003022848
5702,22.2,27,444,1127.5,0.00446894
5703,22.15,26.6,444,1073.25,0.004388782
5704,19.2,31.6,0,435,0.004346797
5705,22.29,25.6,433,1019.5,0.004259071
5706,21.2,21.2,0,586,0.003294654
5707,20.2,20.6,0,444.5,0.003008744
5708,19.79,18.79,0,432,0.002674127
5709,20.89,32.2,444,1199,0.004922506
5710,19.6,29.84,0,433.5,0.004207219
5711,22.2,26.66666667,447,828.3333333,0.004413376
5712,19.29,26.29,0,458,0.003632559
5713,483.29,3878.963333,453,788.3333333,0.003275814
5714,19.29,30.55,6,435.5,0.004225173
5715,19.29,27.6,0,426.3333333,0.003814675
5716,20.39,21.6,0,434,0.003193005
5717,20.34,33,0,499.5,0.004876252
5718,19.89,26.675,0,443,0.00382696
5719,617.65,19.4725,48,452.5,0.0027476
5720,593.79,19.29,0,439.5,0.002745599
5721,21.1,25.34,0,443.5,0.00391784
5722,19.7,19.5,24,458,0.002760093
5723,20.29,20.5,0,441.75,0.003010856
5724,22.05,26.245,454,1009,0.00430331
5725,22.2,21.3175,528.75,894,0.003523066
5726,19.79,19.1,0,435,0.002718438
5727,20.76,18.85666667,829,452.6666667,0.002850246
5728,21.29,33.03,13,1189.666667,0.005177093
5729,20.29,33.045,0,447.5,0.004867773
5730,20,3833.29,47.66666667,423,0.003797345
5731,19.39,31.1,0,435,0.00432882
5732,22.29,27.34,0,613.5,0.004550673
5733,21.9725,37.795,444,1826.5,0.006186449
5734,19.6,29.6,0,434.3333333,0.004173154
5735,21.29,25.7,0,471,0.004020769
5736,19.29,30.745,112.5,425,0.004252327
5737,19.39,27.39,0,453,0.003809261
5738,20.29,32.9,0,453,0.004846247
5739,20.5,33.29,0,613,0.004968673
5740,750.2225,,474.5,1012,0.004703482
5741,20,18.7,0,437,0.002696288
5742,19.79,19.29,0,448,0.002745599
5743,1018.6,26.2,74,418,0.003928126
5744,19.7,19.39,0,443.3333333,0.002744454
5745,557.5,27.6,0,452.3333333,0.00386517
5746,19.945,18.79,0,435.5,0.002700064
5747,19.5,26.79,0,470,0.003751051
5748,21.2,19.39,0,481.3333333,0.003012003
5749,20.39,19.1,0,463,0.002821768
5750,21.79,35.645,464,1471,0.005766018
5751,20.13333333,33,0,446.6666667,0.004813859
5752,19.79,19.29,0,441,0.002745599
5753,20.89,32.4725,440.25,1240.75,0.004964496
5754,20.39,19,166.25,455.5,0.002806927
5755,20.35666667,7509.666667,0,432.6666667,0.002751768
5756,20.29,20.7,0,443.5,0.003040374
5757,21.075,23.7675,419,611,0.003667608
5758,1000.29,1523.23,433,991,0.004197099
5759,19.2675,31.175,30.5,430.75,0.004306131
5760,21.29,20.65,0,579.3333333,0.003226597
5761,23,17.315,308.5,452,0.003001512
5762,21.315,33.045,13,1196.25,0.005187477
5763,21.89,36.5725,455.5,1605.25,0.005954077
5764,19.39,27.1,6,423.75,0.003768685
5765,20.2,18.6,0,436,0.002715358
5766,22.6,27.35666667,0,658,0.004640736
5767,19.29,26.89,0,473,0.003715958
5768,20.1,33,0,443.5,0.004803862
5769,20.5,34.26,0,807,0.005114641
5770,932.2675,25.89,459,795.5,0.004301716
5771,20.29,18.745,0,425.5,0.002751957
5772,22.1,38.2675,428.3333333,1894.333333,0.006313962
5773,21.05,32.775,454,1334,0.005061057
5774,20.5,7606.2,0,449,0.003155037
5775,19.39,27.175,14,426,0.003779178
5776,19.29,31,6,430.3333333,0.004287839
5777,19.39,7454.2,0,426.5,0.003782676
5778,19.29,27.6,0,427.5,0.003814675
5779,21.2,25.29,0,452,0.003934293
5780,22.1,26.0725,476.25,1029.5,0.004287972
5781,21.73,20.93,477.3333333,865,0.003360367
5782,19.89,18.79,0,438.5,0.002690836
5783,19.5,26.89,0,459.3333333,0.003765138
5784,20.6,31.32333333,447,1013,0.004702066
5785,19.79,19.15,0,438.5,0.002725585
5786,20.1,24,0,436,0.003486374
5787,20,24.79,0,441.6666667,0.003579437
5788,20.245,5621.9725,0,436,0.003366537
5789,243.39,5341.79,0,469,0.003725317
5790,21.15,19.65,0,520,0.003043188
5791,20.5,33.5,0,639,0.005000269
5792,742.39,26.2,72.33333333,421.6666667,0.003877236
5793,20.6,19.34,0,433,0.00289483
5794,22.025,26.315,463,1039,0.004308249
5795,19.7,28.65,0,436,0.004063674
5796,22.1,27.2,0,572.5,0.004474738
5797,20.39,19.1,0,458,0.002821768
5798,614.5,23.35,0,732.5,0.003698522
5799,20.29,33,0,482,0.004861092
5800,21.6,20.6,0,775.5,0.003280778
5801,19.6,29.89,0,446,0.004214317
5802,19.39,26.89,0,473,0.003739306
5803,20.245,32.845,0,454,0.004824538
5804,19.89,27.245,0,441.5,0.00390925
5805,20.29,33.09,0,452.3333333,0.004874453
5806,22.1,21.225,494,884.5,0.003486267
5807,22.76,17.1,149.6666667,441.6666667,0.002921076
5808,19.39,27.39,0,422.5,0.003809261
5809,20.5,31.26,442.3333333,974.3333333,0.004663416
5810,441.1,21,0,442,0.003048442
5811,19.79,27.39,0,443.5,0.003905734
5812,22.1,26.05,476,1008,0.004284246
5813,22.2,21.7675,508.75,930,0.003597866
5814,20.815,22.8675,411,497.75,0.00347167
5815,22.79,27.5,0,688,0.004719735
5816,685,20.815,437.25,752.25,0.003194817
5817,20.39,21.7,0,430,0.003207864
5818,987,25,0,442.3333333,0.003841124
5819,19.29,26.89,0,469,0.003715958
5820,19.46333333,27.49666667,0,448.3333333,0.003841784
5821,20.56666667,19.53333333,0,436.6666667,0.002917872
5822,21.29,24.2,419,689.3333333,0.003784666
5823,21.2,33.1725,496.5,1390.25,0.005170746
5824,21.745,21.1725,457,876,0.003402649
5825,20.39,19.1,0,463.3333333,0.002821768
5826,19.29,26.79,0,470,0.003702057
5827,21.79,20.6225,462.75,833.5,0.003322961
5828,21.7,20.89,433,802.25,0.003347732
5829,20.39,20.39,0,443,0.003013271
5830,19.79,19.2,0,442.3333333,0.002732733
5831,19.79,19.2,0,443,0.002732733
5832,20.4725,28.9725,265,426.75,0.004312417
5833,19.34,27.39,0,430,0.003797351
5834,20,25.445,0,439.5,0.003674571
5835,21.315,21.125,469,841.5,0.003306302
5836,22.1,,433,2001,0.006427735
5837,21.89,18.2,327,459.6666667,0.002948816
5838,635.29,33,0,461,0.004861092
5839,20.2,32.9,0,447,0.004819147
5840,19.7,19.2,0,445,0.002717444
5841,20.5,19.1,0,434,0.002841082
5842,19.29,30.7675,201.5,431,0.00425546
5843,22.39,26.34,444,1061.5,0.004409989
5844,22.2,3928.7,105,442,0.002922406
5845,20.7,22.39,356,457,0.003374666
5846,20,9330.84,0,439,0.002716562
5847,20.6,19.29,0,435,0.002887311
5848,19.39,25.945,0,464.5,0.003607133
5849,19.39,27.5,0,442,0.003824654
5850,23.1,17.16666667,302,446,0.002993823
5851,22.7,27.5,0,670,0.004693849
5852,20.05,18.7,0,433.5,0.002704687
5853,20.2,7258.2,0,452,0.002803345
5854,22.2,21.5,509,905,0.0035534
5855,19.7,3348.29,0,444.5,0.002730238
5856,19.39,26.79,0,462,0.003725317
5857,19.34,27.5,0,427.5,0.003812695
5858,20.5,19.1,0,433,0.002841082
5859,19.79,27.79,0,439.5,0.003963136
5860,20.23,20.63333333,0,435,0.00301926
5861,22,3766.05,333,452.5,0.002944188
